CityName,RegionName,Address,DeptNm,BranchNm,Longitude,Latitude,direct,limit
高雄市,三民區,明誠一路280號,高雄市政府警察局,三民第二分局,120.32598,22.6596,東向西,50
高雄市,三民區,明誠、大裕路口,高雄市政府警察局,三民第二分局,120.32843,22.659721,西向東,50
高雄市,三民區,九如一路、大順二路口,高雄市政府警察局,三民第二分局,120.32851,22.639074,東向西,50
高雄市,三民區,九如一路與大昌二路口,高雄市政府警察局,三民第二分局,120.33165,22.63851,西向東,50
高雄市,三民區,大昌二路420巷,高雄市政府警察局,三民第二分局,120.331825,22.649923,南向北,50
高雄市,三民區,大昌二路28號,高雄市政府警察局,三民第一分局,120.33226,22.641333,南向北,50
高雄市,三民區,九如一路光武國小旁,高雄市政府警察局,三民第二分局,120.33385,22.638254,東向西,50
高雄市,三民區,中山高西側便道、九如路口,高雄市政府警察局,三民第二分局,120.336784,22.63776,北向南,50
高雄市,三民區,九如、中山高東側便道,高雄市政府警察局,三民第二分局,120.33778,22.637417,東向西,50
高雄市,新興區,中山一路與民生一路,高雄市政府警察局,新興分局,120.30146,22.627745,北向南,50
高雄市,新興區,民生路與仁愛路口,高雄市政府警察局,新興分局,120.30685,22.627457,西向東,50
高雄市,前金區,中華三路與民生二路口,高雄市政府警察局,新興分局,120.29697,22.626291,北向南,50
高雄市,苓雅區,中山二路432號前,高雄市政府警察局,苓雅分局,120.30265,22.619112,南向北,50
高雄市,苓雅區,中山二路361號前,高雄市政府警察局,苓雅分局,120.303604,22.616146,北向南,50
高雄市,苓雅區,五福一路與和平一路口,高雄市政府警察局,苓雅分局,120.3182,22.628725,西向東,50
高雄市,苓雅區,中正地下道(東向西出口),高雄市政府警察局,苓雅分局,120.32004,22.630129,東向西,50
高雄市,苓雅區,五福、凱旋路口,高雄市政府警察局,苓雅分局,120.321106,22.62981,西向東,50
高雄市,苓雅區,建國路與武廟路口,高雄市政府警察局,苓雅分局,120.32181,22.633484,東向西,50
高雄市,苓雅區,中正地下道(西向東出口),高雄市政府警察局,苓雅分局,120.32502,22.629728,西向東,50
高雄市,苓雅區,苓雅區三多二路與凱旋二路口,高雄市政府警察局,苓雅分局,120.325806,22.620935,東向西,50
高雄市,苓雅區,武營、三多路口,高雄市政府警察局,苓雅分局,120.3359,22.623598,南向北,50
高雄市,苓雅區,中正一路與高速公路,高雄市政府警察局,苓雅分局,120.33634,22.62665,西向東,50
高雄市,苓雅區,建國一路中山高涵洞東側,高雄市政府警察局,苓雅分局,120.33671,22.630255,西向北,50
高雄市,苓雅區,建國一、正義路口,高雄市政府警察局,苓雅分局,120.33822,22.629908,西向東,50
高雄市,苓雅區,中正一路國軍高雄總醫院旁,高雄市政府警察局,苓雅分局,120.33946,22.625673,西向東,50
高雄市,苓雅區,苓雅區三多一路與建軍路口,高雄市政府警察局,苓雅分局,120.341866,22.624517,西向東,50
高雄市,前鎮區,中華五路與復興三路口,高雄市政府警察局,前鎮分局,120.30485,22.606277,南向北,50
高雄市,前鎮區,中山三路與文橫路,高雄市政府警察局,前鎮分局,120.30548,22.611725,南向北,60
高雄市,前鎮區,成功二路與興發路口,高雄市政府警察局,前鎮分局,120.30554,22.593822,北向南,50
高雄市,前鎮區,前鎮區中華五路與正勤路口(西、北側),高雄市政府警察局,前鎮分局,120.30589,22.602861,南向北,50
高雄市,前鎮區,成功二路與舊凱旋四路口,高雄市政府警察局,前鎮分局,120.306015,22.592865,南向北,50
高雄市,前鎮區,舊凱旋四路與前鎮街口,高雄市政府警察局,前鎮分局,120.3075,22.592865,西向東,50
高雄市,前鎮區,前鎮區中華五路與時代大道路口(東、南側),高雄市政府警察局,前鎮分局,120.30864,22.596786,東向西,50
高雄市,前鎮區,中山三路與正勤路口,高雄市政府警察局,前鎮分局,120.3092,22.604418,北向南,60
高雄市,前鎮區,凱旋四路與中華五路口,高雄市政府警察局,前鎮分局,120.309494,22.59344,西向東,50
高雄市,前鎮區,新生高架道路0.82K,高雄市政府警察局,前鎮分局,120.30965,22.583641,南向北,60
高雄市,前鎮區,舊凱旋四路與鎮興街口,高雄市政府警察局,前鎮分局,120.31083,22.593851,西向東,50
高雄市,前鎮區,凱旋四路與鎮興街口,高雄市政府警察局,前鎮分局,120.31139,22.59389,東向西,50
高雄市,前鎮區,過港隧道北孔〈前鎮往旗津方向〉機車道1100M處,高雄港警總隊,,120.31456,22.563587,南向北,50
高雄市,前鎮區,凱旋四路與凱旋四路424巷口,高雄市政府警察局,前鎮分局,120.31474,22.594706,西向東,40
高雄市,前鎮區,三多二路與桂林街口,高雄市政府警察局,前鎮分局,120.315796,22.61766,西向東,50
高雄市,前鎮區,中山三路與凱旋四路口,高雄市政府警察局,前鎮分局,120.316284,22.595959,南向北,60
高雄市,前鎮區,一心、光華路口,高雄市政府警察局,前鎮分局,120.317055,22.608536,東向西,50
高雄市,前鎮區,中山四路與鎮海路口,高雄市政府警察局,前鎮分局,120.31856,22.592764,北向南,40
高雄市,前鎮區,一心、和平路口,高雄市政府警察局,前鎮分局,120.32055,22.606934,西向東,50
高雄市,前鎮區,前鎮區新生路與金福路口,高雄市政府警察局,前鎮分局,120.32304,22.567684,北向南,50
高雄市,前鎮區,凱旋四路與籬仔內路口,高雄市政府警察局,前鎮分局,120.32374,22.603518,南向北,50
高雄市,前鎮區,前鎮區新生路與金福路口,高雄市政府警察局,前鎮分局,120.323746,22.567457,南向北,50
高雄市,前鎮區,前鎮區班超路瑞祥高中前,高雄市政府警察局,前鎮分局,120.32535,22.60173,北向南,50
高雄市,前鎮區,高速公路(金福路)高架聯絡道北上（離金福路出口500公尺處),高雄市政府警察局,前鎮分局,120.32586,22.575134,南向北,40
高雄市,前鎮區,高速公路(金福路)高架聯絡道南下（離金福路出口900公尺處),高雄市政府警察局,前鎮分局,120.326035,22.578098,北向南,40
高雄市,前鎮區,凱旋三路與二聖一路口,高雄市政府警察局,前鎮分局,120.32679,22.612076,北向南,50
高雄市,前鎮區,中山四路與中平路口,高雄市政府警察局,前鎮分局,120.32882,22.580608,北向南,40
高雄市,前鎮區,中山四路與中安路口,高雄市政府警察局,前鎮分局,120.32949,22.580269,南向北,50
高雄市,前鎮區,中山四路與金福路口,高雄市政府警察局,前鎮分局,120.331924,22.576746,北向南,50
高雄市,前鎮區,保泰、瑞隆路口,高雄市政府警察局,前鎮分局,120.33857,22.605717,南向北,50
高雄市,旗津區,過港隧道南孔〈旗津往前鎮方向〉汽車道1367M處,高雄港警總隊,,120.31196,22.561485,北向南,60
高雄市,旗津區,過港隧道南孔〈旗津往前鎮方向〉機車道1100M處,高雄港警總隊,,120.313225,22.562416,北向南,50
高雄市,小港區,東亞南路、平和7路路口,高雄市政府警察局,小港分局,120.33221,22.561941,南向北,60
高雄市,小港區,東亞南路、平和2路路口,高雄市政府警察局,小港分局,120.33443,22.55905,北向南,60
高雄市,小港區,中山四路段(平和東路以北50公尺處),高雄市政府警察局,小港分局,120.336555,22.571115,北向南,40
高雄市,小港區,南星路與中林路(南向北),高雄市政府警察局,小港分局,120.338646,22.528667,南向北,40
高雄市,小港區,中安路223號前,高雄市政府警察局,小港分局,120.34073,22.58326,東向西,50
高雄市,小港區,南星、中林路口(北向南),高雄市政府警察局,小港分局,120.34606,22.521515,北向南,40
高雄市,小港區,中安路與明聖街230巷口,高雄市政府警察局,小港分局,120.34622,22.583788,西向東,50
高雄市,小港區,沿海一路與宏平路,高雄市政府警察局,小港分局,120.35012,22.568972,南向北,50
高雄市,小港區,小港區沿海一路與康莊路口,高雄市政府警察局,小港分局,120.35067,22.568,北向南,40
高雄市,小港區,沿海一路與漢民路口,高雄市政府警察局,小港分局,120.35207,22.5666,北向南,50
高雄市,小港區,南星路段(沿海路以北700公尺處),高雄市政府警察局,小港分局,120.35464,22.513891,北向南,40
高雄市,小港區,沿海一路與中鋼路口(南下),高雄市政府警察局,小港分局,120.356544,22.561512,北向南,50
高雄市,小港區,小港區飛機路153號濟南里活動中心旁,高雄市政府警察局,小港分局,120.35929,22.573195,西向東,40
高雄市,小港區,沿海三路與鳳鳴路,高雄市政府警察局,小港分局,120.362404,22.51092,北向南,50
高雄市,小港區,高松、松正路口,高雄市政府警察局,小港分局,120.376785,22.57036,東向西,50
高雄市,小港區,高坪18路與高坪15路,高雄市政府警察局,小港分局,120.39456,22.554989,西向東,50
高雄市,鳳山區,臨海路與南華一路口,高雄市政府警察局,鳳山分局,120.341286,22.597889,南向北,50
高雄市,鳳山區,南華一路保安二街口,高雄市政府警察局,鳳山分局,120.341866,22.597925,東向西,50
高雄市,鳳山區,鳳山區南華一路與鳳甲路口,高雄市政府警察局,高市警局交通大隊,120.34401,22.595001,東向西,50
高雄市,鳳山區,南華一路與和成路,高雄市政府警察局,鳳山分局,120.344025,22.594791,西向東,60
高雄市,鳳山區,建國路三段與澄清路口,高雄市政府警察局,鳳山分局,120.34483,22.636532,東向西,70
高雄市,鳳山區,國泰路二段與南京路口,高雄市政府警察局,鳳山分局,120.346664,22.620205,北向南,60
高雄市,鳳山區,建國路與青年路口,高雄市政府警察局,鳳山分局,120.35096,22.63744,東向西,70
高雄市,鳳山區,鳳山區國泰路二段與五甲一路口,高雄市政府警察局,鳳山分局,120.35308,22.616306,北向南,60
高雄市,鳳山區,鳳頂路、過埤路口(西向東),高雄市政府警察局,鳳山分局,120.35834,22.590328,西向東,60
高雄市,鳳山區,鳳頂路與過埤路口,高雄市政府警察局,鳳山分局,120.35902,22.593834,北向南,60
高雄市,鳳山區,鳳頂路與田中央路口,高雄市政府警察局,鳳山分局,120.359215,22.59445,南向北,60
高雄市,鳳山區,鳳山區過埤路與鳳頂路口,高雄市政府警察局,鳳山分局,120.35935,22.590372,東向西,60
高雄市,鳳山區,鳳頂路(台糖加油站對面),高雄市政府警察局,鳳山分局,120.360016,22.598097,北向南,60
高雄市,鳳山區,國泰路一段與鳳頂路口,高雄市政府警察局,鳳山分局,120.36204,22.614567,西向東,50
高雄市,鳳山區,維武路陸軍官校側門以北50公尺處,高雄市政府警察局,鳳山分局,120.365395,22.618025,北向南,40
高雄市,鳳山區,中山東路與光遠路口,高雄市政府警察局,鳳山分局,120.368355,22.623114,南向北,50
高雄市,林園區,中門路與南星路口(快車道),高雄市政府警察局,林園分局,120.3628,22.510351,南向北,50
高雄市,林園區,中門路與南星路口(慢車道),高雄市政府警察局,林園分局,120.36288,22.510414,南向北,40
高雄市,林園區,沿海路林園南路口,高雄市政府警察局,林園分局,120.3961,22.500326,西向東,60
高雄市,林園區,林園區鳳林路三段與潭頭路口,高雄市政府警察局,林園分局,120.39701,22.52201,北向南,60
高雄市,林園區,台25線14.5公里處,高雄市政府警察局,林園分局,120.405396,22.534346,北向南,60
高雄市,林園區,台29線108.4公里處,高雄市政府警察局,林園分局,120.41476,22.532354,北向南,60
高雄市,大寮區,內坑路161之21號前,高雄市政府警察局,林園分局,120.37998,22.589094,西向東,60
高雄市,大寮區,市道188 號(內坑路)與高72線路口,高雄市政府警察局,林園分局,120.38432,22.589376,東向西,60
高雄市,大寮區,鳳屏一路與民貴街口,高雄市政府警察局,林園分局,120.38517,22.631304,東向西,50
高雄市,大寮區,大寮區鳳林三路/進學路,高雄市政府警察局,,120.395325,22.607998,南向北,50
高雄市,大寮區,新厝路119-31號以西60公尺處,高雄市政府警察局,林園分局,120.40384,22.561409,東西向,50
高雄市,大寮區,大寮區市道188號與鳳林二路口(快車道),高雄市政府警察局,林園分局,120.40461,22.586405,西向東,60
高雄市,大寮區,大寮區市道188號與鳳林二路口(慢車道),高雄市政府警察局,林園分局,120.40463,22.586277,西向東,40
高雄市,大寮區,鳳林二路、光華路口,高雄市政府警察局,林園分局,120.40737,22.581043,南向北,70
高雄市,大寮區,鳳屏二路與江山路口,高雄市政府警察局,林園分局,120.40881,22.640905,西向東,70
高雄市,大寮區,台88線快速道路西向東7.4公里處,高雄市政府警察局,林園分局,120.409294,22.58654,西向東,90
高雄市,大寮區,鳳林二路與濃公路,高雄市政府警察局,林園分局,120.40993,22.574074,北向南,60
高雄市,大寮區,鳳林一路與鳳林路四段,高雄市政府警察局,林園分局,120.411415,22.547424,北向南,70
高雄市,大寮區,光明路二段與大寮路口,高雄市政府警察局,林園分局,120.419685,22.591167,北向南,60
高雄市,大寮區,台29線96.5公里處,高雄市政府警察局,林園分局,120.42427,22.625746,南向北,60
高雄市,大寮區,台88線快速道路東向西10公里處大發交流道前,高雄市政府警察局,林園分局,120.43338,22.592665,東向西,90
高雄市,大寮區,河堤路三段與公園街,高雄市政府警察局,林園分局,120.433495,22.569546,北向南,50
高雄市,大樹區,大樹區高186甲線(三和路)仙峰宮前,高雄市政府警察局,,120.422745,22.727495,西向東,40
高雄市,大樹區,大樹區興山路興山橋旁,高雄市政府警察局,仁武分局,120.423904,22.694601,西向東,50
高雄市,大樹區,大樹區台22線14K處,高雄市政府警察局,仁武分局,120.43045,22.775007,東西向,50
高雄市,大樹區,大坑路台29線86K處,高雄市政府警察局,仁武分局,120.439255,22.70776,南北向,70
高雄市,大社區,大社區旗楠路與保糖街口,高雄市政府警察局,高市警局交通大隊,120.354195,22.752487,西向東,50
高雄市,大社區,大社區中山路521-9號旁,高雄市政府警察局,仁武分局,120.35747,22.730787,東向西,50
高雄市,大社區,和平路二段與中華路14巷口,高雄市政府警察局,仁武分局,120.35988,22.725449,東向西,60
高雄市,大社區,和平路一段710-1號前,高雄市政府警察局,仁武分局,120.360504,22.732006,東向西,60
高雄市,大社區,大社區學府路94巷口前50公尺處(往大社市區),高雄市政府警察局,仁武分局,120.37544,22.735556,東向西,40
高雄市,仁武區,高楠公路高楠新村口路口（機車道）,高雄市政府警察局,仁武分局,120.321556,22.692112,北向南,40
高雄市,仁武區,高楠公路與八德二路口,高雄市政府警察局,仁武分局,120.32345,22.70101,南向北,60
高雄市,仁武區,鳳仁路183線2.45公里中央分隔島,高雄市政府警察局,仁武分局,120.33939,22.710386,北向南,60
高雄市,仁武區,澄觀路與八德南路,高雄市政府警察局,仁武分局,120.34047,22.68022,東向西,50
高雄市,仁武區,仁雄路與澄仁路口,高雄市政府警察局,仁武分局,120.345924,22.67725,西向東,50
高雄市,仁武區,澄觀路與鳳仁路口,高雄市政府警察局,仁武分局,120.35326,22.686092,東向西,60
高雄市,仁武區,澄觀路1段(新庄路以西150公尺處),高雄市政府警察局,仁武分局,120.35793,22.694105,北向南,60
高雄市,仁武區,鳳仁路與成功路口,高雄市政府警察局,仁武分局,120.35851,22.676083,南向北,60
高雄市,仁武區,鳳仁路5-13號前,高雄市政府警察局,仁武分局,120.359085,22.675001,南北向,60
高雄市,仁武區,澄觀路與仁林路口,高雄市政府警察局,仁武分局,120.359764,22.701334,西向東,60
高雄市,仁武區,水管路與澄觀路口,高雄市政府警察局,仁武分局,120.36052,22.703672,東向西,60
高雄市,仁武區,義大二路與公館1巷3號前,高雄市政府警察局,仁武分局,120.39001,22.715528,北向南,60
高雄市,鳥松區,松藝路段(南往北往八德南路方向),高雄市政府警察局,仁武分局,120.34072,22.659094,南向北,50
高雄市,鳥松區,松藝路段(北往南往圓山路方向),高雄市政府警察局,仁武分局,120.34302,22.669724,北向南,50
高雄市,岡山區,高雄市岡山區岡山北路267號前,高雄市政府警察局,岡山分局,120.27358,22.817284,北向南,60
高雄市,岡山區,大德一路與中山北路,高雄市政府警察局,岡山分局,120.29846,22.796618,西向東,50
高雄市,岡山區,介壽東路與和平路口,高雄市政府警察局,岡山分局,120.30418,22.785051,東向西,60
高雄市,岡山區,嘉新東路與聖森路,高雄市政府警察局,岡山分局,120.31085,22.807526,西向東,60
高雄市,岡山區,介壽東路與岡燕路,高雄市政府警察局,岡山分局,120.31535,22.786663,東向西,60
高雄市,岡山區,嘉峰路高鐵橋下,高雄市政府警察局,岡山分局,120.315475,22.832905,北向南,50
高雄市,橋頭區,白樹路175號對面,高雄市政府警察局,岡山分局,120.301926,22.757471,西向東,40
高雄市,橋頭區,成功北路筆秀路口,高雄市政府警察局,岡山分局,120.30529,22.768,南向北,70
高雄市,橋頭區,成功北路與鐵道北路,高雄市政府警察局,岡山分局,120.30574,22.767155,北向南,60
高雄市,橋頭區,成功路與新興路,高雄市政府警察局,岡山分局,120.30955,22.759935,北向南,60
高雄市,橋頭區,高雄市橋頭區成功南路與仕隆路口,高雄市政府警察局,岡山分局,120.311584,22.754934,北向南,60
高雄市,橋頭區,橋頭區成功南路與經武路口,高雄市政府警察局,岡山分局,120.3169,22.743444,北向南,60
高雄市,燕巢區,旗楠路段〈鳳旗路44號之10旁〉,高雄市政府警察局,岡山分局,120.35628,22.755226,東向西,50
高雄市,燕巢區,高雄市燕巢區中興路與南一巷口(燕巢國中前),高雄市政府警察局,岡山分局,120.362366,22.78693,北向南,60
高雄市,燕巢區,鳳澄路7之32號前,高雄市政府警察局,岡山分局,120.36395,22.758595,北向南,60
高雄市,燕巢區,台22線深水國小前路口,高雄市政府警察局,岡山分局,120.391426,22.772251,東向西,50
高雄市,燕巢區,台22線高雄科技大學(燕巢校區)前路口,高雄市政府警察局,岡山分局,120.40064,22.772306,東向西,60
高雄市,田寮區,鹿埔路19號前,高雄市政府警察局,湖內分局,120.42328,22.887613,西向東,50
高雄市,阿蓮區,復安路與玉庫路口(台19甲線往阿蓮市區),高雄市政府警察局,湖內分局,120.32285,22.84498,南向北,60
高雄市,路竹區,路竹區環球路與樹人醫事學校前路口,高雄市政府警察局,湖內分局,120.26041,22.880974,西向東,60
高雄市,路竹區,中山路與國昌路口,高雄市政府警察局,湖內分局,120.261246,22.854364,北向南,70
高雄市,路竹區,中山南路、北嶺二路,高雄市政府警察局,湖內分局,120.266075,22.829268,南向北,60
高雄市,高雄市路竹區,高雄園區國道1號聯絡道3.2K至1.5K往西高科方向,保二總隊,保二一大隊,120.27407,22.83542,東西向,70
高雄市,路竹區,復興路與復興路1133巷口,高雄市政府警察局,湖內分局,120.28646,22.831896,南向北,50
高雄市,高雄市路竹區,高雄園區國道1號聯絡道1.5K至3.3K往東國道方向,保二總隊,保二一大隊,120.28775,22.84388,東西向,70
高雄市,路竹區,環球路新生路,高雄市政府警察局,湖內分局,120.29253,22.878794,東向西,50
高雄市,湖內區,和平路與東方路口,高雄市政府警察局,湖內分局,120.22501,22.876429,南向北,60
高雄市,湖內區,中山路一段與284巷口,高雄市政府警察局,湖內分局,120.244675,22.886343,南向北,60
高雄市,茄萣區,正順北路(高1-1線)與崎漏路口,高雄市政府警察局,湖內分局,120.210884,22.876348,東向西,60
高雄市,永安區,台17線(保安路)201.2K處,高雄市政府警察局,岡山分局,120.24047,22.818577,南北向,70
高雄市,永安區,保安路與維新路口,高雄市政府警察局,岡山分局,120.2433,22.808031,南向北,60
高雄市,旗山區,台29線(旗南三路)75.3K處,高雄市政府警察局,旗山分局,120.460945,22.805735,南北向,70
高雄市,旗山區,旗山區旗南三路8號以北50公尺處,高雄市政府警察局,旗山分局,120.462395,22.836103,北向南,50
高雄市,旗山區,台28線29.2公里處,高雄市政府警察局,旗山分局,120.4732,22.883623,西向東,50
高雄市,旗山區,延平1路與旗甲路1段路口,高雄市政府警察局,旗山分局,120.48113,22.898966,北向南,60
高雄市,旗山區,中華路與華中街口,高雄市政府警察局,旗山分局,120.4855,22.887808,西向東,50
高雄市,旗山區,旗甲路一段(圓潭橋前）,高雄市政府警察局,旗山分局,120.4934,22.91339,北向南,60
高雄市,美濃區,美濃區中山路二段359巷口,高雄市政府警察局,旗山分局,120.51985,22.896793,南向北,60
高雄市,美濃區,美興街232號前(月光山隧道),高雄市政府警察局,旗山分局,120.53655,22.912996,南向北,50
高雄市,美濃區,復興街一段480號前,高雄市政府警察局,旗山分局,120.5492,22.870377,北向南,50
高雄市,美濃區,中華路(台28線)與獅山街口,高雄市政府警察局,旗山分局,120.57057,22.878002,東向西,60
高雄市,美濃區,中華路77號對面(台28線40.7K),高雄市政府警察局,旗山分局,120.57328,22.875542,西向東,60
高雄市,六龜區,台28線茂林國家風景區管理處前路口,高雄市政府警察局,六龜分局,120.62428,22.88964,北向南,50
高雄市,六龜區,旗六公路新威國小前,高雄市政府警察局,六龜分局,120.62668,22.897558,西向東,60
高雄市,內門區,內門區市道182號28.9K至33.7K( 往東-內門市區方向),高雄市政府警察局,旗山分局,120.421616,22.924803,西向東,50
高雄市,內門區,內門區市道182號28.9K至33.7K( 往西-台南市龍崎區方向),高雄市政府警察局,旗山分局,120.45236,22.925508,東向西,50
高雄市,內門區,旗文路(台三線401.88K),高雄市政府警察局,旗山分局,120.46642,22.9106,北向南,60
高雄市,內門區,內門區台3線389至396K(往南),高雄市政府警察局,旗山分局,120.4677,22.949362,北向南,60
高雄市,內門區,內門區台3線389至396K(往北),高雄市政府警察局,旗山分局,120.46819,23.000528,南向北,60
新北市,板橋區,溪城路與金門街369巷口,新北市政府警察局,板橋分局,121.42829,24.98137,往樹林,50
新北市,板橋區,環河路沙崙抽水站前,新北市政府警察局,板橋分局,121.428825,24.97892,往新莊,50
新北市,板橋區,新北環河快速道路7公里處,新北市政府警察局,板橋分局,121.428825,25.02376,往三重,70
新北市,板橋區,板橋區堤外便道1K+900,新北市政府警察局,板橋分局,121.4408,24.998,往板橋,40
新北市,板橋區,環河西路5段「歡仔園防汛陸橋」前,新北市政府警察局,板橋分局,121.4414,25.00533,往土城,50
新北市,板橋區,環河西路5段00640燈桿,新北市政府警察局,板橋分局,121.44253,25.011337,往板橋或土城,50
新北市,新北市板橋區,臺65線5K+390,新北市政府警察局,板橋分局,121.446,25.0202,往新莊,80
新北市,板橋區,臺65線快速公路5.4公里,新北市政府警察局,板橋分局,121.44752,25.018425,往土城,80
新北市,板橋區,臺65線快速公路7公里,新北市政府警察局,板橋分局,121.451645,25.006397,往新莊,80
新北市,板橋區,臺64線快速公路20.24公里,新北市政府警察局,海山分局,121.46539,25.02834,往東,60
新北市,板橋區,縣民大道3段與民生路口,新北市政府警察局,海山分局,121.47163,25.01877,往板橋,60
新北市,板橋區,文化路2段與長江路口,新北市政府警察局,海山分局,121.476,25.0342,往板橋,50
新北市,板橋區,民生路1段與三民路2段正隆巷口,新北市政府警察局,海山分局,121.47617,25.01205,往板橋,50
新北市,板橋區,華江橋下坡處,新北市政府警察局,板橋分局,121.479195,25.035868,往板橋,50
新北市,板橋區,中山路光復橋頭,新北市政府警察局,海山分局,121.48396,25.0208,往板橋,50
新北市,三重區,重新堤外道8.9公里處,新北市政府警察局,三重分局,121.46712,25.04094,往新莊,50
新北市,三重區,中山橋頭,新北市政府警察局,三重分局,121.47961,25.0615,南下,50
新北市,三重區,新北環河快速道路3.2公里處,新北市政府警察局,三重分局,121.48569,25.04718,往中和,70
新北市,三重區,新北環河快速道路新北大橋旁,新北市政府警察局,三重分局,121.486145,25.047405,往中和,70
新北市,三重區,新北環河快速道路3公里處,新北市政府警察局,三重分局,121.49302,25.051329,往蘆洲,70
新北市,三重區,集賢路42號(270638路燈桿前),新北市政府警察局,三重分局,121.49335,25.087778,往蘆洲,50
新北市,三重區,環河北路3段168號前,新北市政府警察局,三重分局,121.49428,25.08842,往三重或蘆洲,50
新北市,三重區,中山高架橋上,新北市政府警察局,三重分局,121.49623,25.05448,往新莊,50
新北市,三重區,環河北路3段重陽橋下,新北市政府警察局,三重分局,121.49716,25.0851,往三重,50
新北市,三重區,環河北路2段304號,新北市政府警察局,三重分局,121.49908,25.08245,往蘆洲,50
新北市,中和區,中和區中正路1203號前,新北市政府警察局,中和分局,121.48011,25.010181,往中山路方向,50
新北市,中和區,臺64線快速公路23公里,新北市政府警察局,中和分局,121.481735,25.010017,往西,70
新北市,中和區,中和區環河西路3段,新北市政府警察局,中和分局,121.48879,25.01107,往永和,50
新北市,新北市中和區,臺64線快速道路東向25.2k主線及錦和路匝道至28.2k,新北市政府警察局,中和分局,121.49,24.9941,往東,70
新北市,中和區,臺64線快速公路25.3公里,新北市政府警察局,中和分局,121.49166,24.994188,往東,70
新北市,中和區,中正路與中興街,新北市政府警察局,中和分局,121.50045,24.993511,往秀朗橋方向,50
新北市,新北市中和區,臺64線快速道路西向26.6k至28.2k,新北市政府警察局,中和分局,121.5228,24.9906,向西,70
新北市,永和區,新北環河高架保生路匝道處,新北市政府警察局,永和分局,121.51487,25.018326,往中和,50
新北市,永和區,環河東路2段10號,新北市政府警察局,永和分局,121.52476,25.009336,往中和或永和方向,50
新北市,新莊區,新莊區壽山路(北118線0K至1.2K),新北市政府警察局,新莊分局,121.3983,25.044,往新莊,40
新北市,新莊區,青山路1段173號前,新北市政府警察局,新莊分局,121.40076,25.03016,往新莊,50
新北市,新莊區,壽山路(北118線0K+950),新北市政府警察局,新莊分局,121.4108,25.0345,往新莊,40
新北市,新莊區,新北大道7段與鳳山街口,新北市政府警察局,新莊分局,121.4128,25.02532,往中正路,60
新北市,新莊區,新北大道7段與鳳山街口,新北市政府警察局,新莊分局,121.41299,25.02524,往青山路,60
新北市,新北市新莊區,中正路879號,新北市政府警察局,新莊分局,121.4175,25.0258,雙向,50
新北市,新北市新莊區,新莊區中正路757號前,新北市政府警察局,新莊分局,121.4221,25.0287,往臺北或桃園),50
新北市,新莊區,環河路17越堤道路口,新北市政府警察局,新莊分局,121.44116,25.02238,往新莊,50
新北市,新莊區,臺65線快速公路1.8公里,新北市政府警察局,新莊分局,121.44227,25.051294,往五股,80
新北市,新莊區,臺65線快速公路1.8公里,新北市政府警察局,新莊分局,121.44227,25.051294,往板橋,80
新北市,新莊區,中環路2段臺65線高架下,新北市政府警察局,新莊分局,121.44229,25.043856,新泰路401巷29號對面,50
新北市,新莊區,中環路3段臺65線下橋墩,新北市政府警察局,新莊分局,121.44257,25.05136,往中原路,50
新北市,新北市新莊區,新莊區思源路與長青路口,新北市政府警察局,新莊分局,121.46,25.0425,往五股,50
新北市,新北市新莊區,新莊區思源路370巷口,新北市政府警察局,新莊分局,121.46,25.0517,往五股,40
新北市,新莊區,重新堤外道9.06公里處,新北市政府警察局,新莊分局,121.46546,25.04016,往三重,50
新北市,新店區,安康路3段新加坡社區前,新北市政府警察局,新店分局,121.47379,24.94202,往安坑,40
新北市,新店區,安康路3段與錦秀路口,新北市政府警察局,新店分局,121.47897,24.94604,往新店,40
新北市,新店區,安和路3段與永安街口,新北市政府警察局,新店分局,121.516556,24.985771,往新店,50
新北市,新店區,安和路2段169巷口,新北市政府警察局,新店分局,121.51862,24.97459,往新店,50
新北市,新店區,溪園路375號前,新北市政府警察局,新店分局,121.52319,24.979986,往環河路或中安大橋,60
新北市,新店區,環河路168號前,新北市政府警察局,新店分局,121.52539,24.97538,往臺北、新店,60
新北市,新店區,安康路1段與莒光路口,新北市政府警察局,新店分局,121.52834,24.96195,往新店,50
新北市,新北市新店區,新店區環河路(中央路至白馬寺),新北市政府警察局,新店分局,121.5292,24.9717,往碧潭,60
新北市,新店區,環河路美河市前,新北市政府警察局,新店分局,121.53375,24.970173,新店,60
新北市,新店區,環河路小碧潭捷運站旁,新北市政府警察局,新店分局,121.53566,24.96928,往碧潭,60
新北市,新北市新店區,新店區環河路(中央路至白馬寺),新北市政府警察局,新店分局,121.5369,24.9639,往臺北,60
新北市,新店區,環河路白馬寺前,新北市政府警察局,新店分局,121.53719,24.96601,往臺北,60
新北市,新店區,北宜路1段105巷口,新北市政府警察局,新店分局,121.53937,24.9552,往新店,50
新北市,新店區,北新路3段與順安街口,新北市政府警察局,新店分局,121.54108,24.98511,往新店,50
新北市,新店區,中興路1段與檳榔路口,新北市政府警察局,新店分局,121.54197,24.96343,往臺北,50
新北市,新店區,中興路3段與文化路口,新北市政府警察局,新店分局,121.54414,24.98054,往新店,50
新北市,新店區,中興路3段與寶中路口,新北市政府警察局,新店分局,121.544914,24.97905,往臺北,50
新北市,新店區,北宜路1段246號前,新北市政府警察局,新店分局,121.54501,24.953,往坪林,50
